Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-02-01	Severe Ice Storm	ARAPAHO, TOWN OF	No	1	$0.00
2002-02-01	Severe Ice Storm	BUTLER, TOWN OF	No	1	$8,684.82
2002-02-01	Severe Ice Storm	CLINTON, CITY OF	No	2	$76,872.71
2002-02-01	Severe Ice Storm	CLINTON PUBLIC SCHOOLS	Yes	1	$1,959.75
2002-02-01	Severe Ice Storm	CUSTER CITY, CITY OF	No	1	$16,592.14
2002-02-01	Severe Ice Storm	CUSTER COUNTY	No	2	$50,453.38
2002-02-01	Severe Ice Storm	CUSTER COUNTY RURAL WATER	No	1	$5,565.31
2002-02-01	Severe Ice Storm	FRONTIER DEVELOPMENT AUTHORITY	No	1	$1,217.47
2002-02-01	Severe Ice Storm	THOMAS, CITY OF	No	2	$13,547.36
2002-02-01	Severe Ice Storm	WEATHERFORD, CITY OF	No	3	$119,559.59
2002-02-01	Severe Ice Storm	WEATHERFORD PUBLIC SCHOOLS	Yes	3	$5,480.41
