Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-02-19	Snow	BRYANS ROAD VOLUNTEER FIRE INC	No	2	$1,255.46
2010-02-19	Snow	CENTER FOR CHILDREN	No	1	$1,369.74
2010-02-19	Snow	CHARLES (COUNTY)	No	7	$630,316.76
2010-02-19	Snow	CHARLES COUNTY BOARD-EDUCATION	Yes	1	$48,907.58
2010-02-19	Snow	CIVISTA MEDICAL CENTER	No	1	$9,677.12
2010-02-19	Snow	INDIAN HEAD	No	1	$10,526.01
2010-02-19	Snow	LA PLATA	No	1	$29,069.75
2010-02-19	Snow	LA PLATA VOLUNTEER FIRE DEPARTMENT, INC.	No	2	$1,063.31
2010-02-19	Snow	POTOMAC HEIGHTS VOLUNTEER FIRE	No	2	$854.81
2010-02-19	Snow	TENTH DISTRICT VOL FIRE DEPT	No	2	$1,536.97
2010-02-19	Snow	WALDORF VOLUNTEER FIRE DEPT., INC.	No	2	$2,594.46
2010-05-06	Snow	BRYANS ROAD VOLUNTEER FIRE INC	No	2	$3,746.83
2010-05-06	Snow	CENTER FOR CHILDREN	No	1	$1,533.98
2010-05-06	Snow	CHARLES CO NURSING & REHABILITATION CENTER, INC.	No	1	$5,251.34
2010-05-06	Snow	CHARLES (COUNTY)	No	16	$1,020,467.99
2010-05-06	Snow	CHARLES COUNTY BOARD-EDUCATION	Yes	1	$40,780.55
2010-05-06	Snow	CHARLES COUNTY HARC, INC.	No	1	$1,650.00
2010-05-06	Snow	CIVISTA MEDICAL CENTER	No	1	$13,521.18
2010-05-06	Snow	COBB ISLAND VOL. FIRE DEPT. & EMS. INC.	No	3	$2,220.75
2010-05-06	Snow	HUGHESVILLE VOLUNTEER FIRE	No	2	$3,117.34
2010-05-06	Snow	INDIAN HEAD	No	1	$12,925.25
2010-05-06	Snow	LA PLATA	No	1	$49,894.68
2010-05-06	Snow	LA PLATA VOLUNTEER FIRE DEPARTMENT, INC.	No	3	$7,324.50
2010-05-06	Snow	POTOMAC HEIGHTS VOLUNTEER FIRE	No	2	$1,944.02
2010-05-06	Snow	SPRING DELL CTR	No	1	$2,459.52
2010-05-06	Snow	TENTH DISTRICT VOL FIRE DEPT	No	2	$2,496.57
2010-05-06	Snow	WALDORF VOLUNTEER FIRE DEPT., INC.	No	3	$8,469.15
