Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-02-06	Severe Ice Storm	ANDERSON COUNTY	No	15	$154,832.81
2002-02-06	Severe Ice Storm	ANDERSON COUNTY HOSPITAL	No	3	$7,391.63
2002-02-06	Severe Ice Storm	COLONY, CITY OF	No	2	$9,205.08
2002-02-06	Severe Ice Storm	CREST UNIFIED SCHOOL DIST479	Yes	1	$1,953.20
2002-02-06	Severe Ice Storm	GARNETT, CITY OF	No	4	$310,002.95
2002-02-06	Severe Ice Storm	GARNETT UNITED SCHOOL DISTRICT 365, WITHDRAWN	Yes	1	$0.00
2002-02-06	Severe Ice Storm	KINCAID, CITY OF	No	3	$28,507.71
2002-02-06	Severe Ice Storm	OZARK-COLONY CEMETERY	No	1	$4,893.64
2002-02-06	Severe Ice Storm	RURAL WATER DISTRICT  5	No	1	$7,875.73
2002-02-06	Severe Ice Storm	RURAL WATER DISTRICT  6	No	1	$3,258.59
2002-02-06	Severe Ice Storm	WESTPHALIA, CITY OF	No	2	$2,501.81
