Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-02-13	Severe Ice Storm	CLAFLIN COLLEGE	Yes	2	$12,307.23
2004-02-13	Severe Ice Storm	ELLOREE ( TOWN OF )	No	1	$13,091.56
2004-02-13	Severe Ice Storm	LIVINGSTON, TOWN OF	No	1	$1,128.81
2004-02-13	Severe Ice Storm	NORTH ( TOWN OF )	No	1	$8,253.31
2004-02-13	Severe Ice Storm	NORWAY ( TOWN OF )	No	4	$15,395.11
2004-02-13	Severe Ice Storm	ORANGEBURG-CALHOUN TECHNICAL COLLEGE	Yes	2	$2,939.62
2004-02-13	Severe Ice Storm	ORANGEBURG (CITY OF)	No	5	$147,502.78
2004-02-13	Severe Ice Storm	ORANGEBURG (COUNTY)	No	5	$316,128.98
2004-02-13	Severe Ice Storm	ORANGEBURG PUBLIC UTILITIES	No	3	$1,033,280.62
2004-02-13	Severe Ice Storm	ORANGEBURG SCHOOL DISTRICT 05	Yes	1	$8,277.24
2004-02-13	Severe Ice Storm	ROWESVILLE ( TOWN OF )	No	1	$9,097.57
2004-02-13	Severe Ice Storm	SANTEE FIRE SERVICE DISTRICT, INC.	No	1	$0.00
2004-02-13	Severe Ice Storm	SPRINGFIELD ( TOWN OF )	No	3	$31,825.80
2004-02-13	Severe Ice Storm	WOODFORD	No	1	$2,069.50
