Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-11-10	Severe Storm(s)	COMMONWEALTH OF MASSACHUSETTS HIGHWAY DEPARTMENT	No	13	$414,085.57
2005-11-10	Severe Storm(s)	DEPT. OF CONSERVATION & RECREATION STATE PKS	No	13	$355,106.20
2005-11-10	Severe Storm(s)	MA DEPT. OF ENVIROMENTAL PROTECTION	No	7	$69,358.55
2005-11-10	Severe Storm(s)	MASSACHUSETT EMERGENCY MANAGEMENT AGENCY	No	1	$66,531.75
2005-02-17	Snow	CAMBRIDGE PUBLIC HEALTH COMMISSION	No	1	$118,379.34
2005-02-17	Snow	COMMONWEALTH OF MASSACHUSETTS HIGHWAY DEPARTMENT	No	18	$9,674,224.05
2005-02-17	Snow	DEPARTMENT OF MENTAL RETARDATION	No	1	$63,719.58
2005-02-17	Snow	DEPARTMENT OF STATE POLICE	No	1	$9,610.37
2005-02-17	Snow	DEPARTMENT OF YOUTH SERVICES	No	1	$3,927.60
2005-02-17	Snow	DEPT. OF CONSERVATION & RECREATION STATE PKS	No	1	$324,245.51
2005-02-17	Snow	DEPT. OF ENVIRONMENTAL LAW ENFORCEMENT	No	1	$1,222.88
2005-02-17	Snow	DEVENS ENTERPRISE ZONE (MA DEV. FINANCE)	No	1	$17,803.66
2005-02-17	Snow	HISTORIC NEW ENGLAND - SPNEA	No	1	$2,683.13
2005-02-17	Snow	MASSACHUSETT EMERGENCY MANAGEMENT AGENCY	No	2	$56,817.74
2005-02-17	Snow	MASSACHUSETTS BAY COMMUNITY COLLEGE	Yes	1	$12,206.89
2005-02-17	Snow	MASSACHUSETTS BAY TRANSPORTATION AUTHORITY	No	4	$889,174.34
2005-02-17	Snow	MASSACHUSETTS CONVENTION CENTER AUTHORITY	No	1	$73,050.82
2005-02-17	Snow	MASSACHUSETTS DEPARTMENT OF CORRECTION	No	1	$20,051.18
2005-02-17	Snow	MASSACHUSETTS NATIONAL GUARD	No	1	$81,206.63
2005-02-17	Snow	MASSACHUSETTS TRIAL COURT/CRT FACL BUREAU	No	1	$121,685.74
2005-02-17	Snow	MASSACHUSETTS TURNPIKE AUTHORITY	No	1	$603,932.32
2005-02-17	Snow	MASSACHUSETTS WATER RESOURCES AUTH	No	1	$43,990.65
2005-02-17	Snow	MASS PORT	No	1	$1,632,021.45
2005-02-17	Snow	NFI MASSACHUSETTS, INC.	No	1	$3,146.48
2005-02-17	Snow	REHABILITATIVE RESOURCES, INC	No	1	$10,902.37
2005-02-17	Snow	THE STEAMSHIP AUTHORITY	No	1	$15,773.44
2005-02-17	Snow	VINFEN CORP.	No	1	$7,950.31
2005-09-13	Hurricane	MASSACHUSETT EMERGENCY MANAGEMENT AGENCY	No	25	$5,716,301.85
2005-10-19	Severe Storm(s)	COMMONWEALTH OF MASSACHUSETTS HIGHWAY DEPARTMENT	No	1	$7,132.30
2005-10-19	Severe Storm(s)	DEPARTMENT OF FIRE SERVICES	No	1	$10,814.96
2005-10-19	Severe Storm(s)	DEPARTMENT OF STATE POLICE	No	1	$122,199.52
2005-10-19	Severe Storm(s)	MASSACHUSETT EMERGENCY MANAGEMENT AGENCY	No	1	$-172.41
2005-10-19	Severe Storm(s)	MASSACHUSETTS NATIONAL GUARD	No	1	$10,471.91
