Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-06-07	Severe Storm(s)	KIOWA (COUNTY)	No	5	$33,582.29
2007-06-07	Severe Storm(s)	LONE WOLF SCHOOL	Yes	1	$3,297.10
2007-07-07	Severe Storm(s)	GOTEBO, CITY OF	No	1	$3,915.66
2007-07-07	Severe Storm(s)	KIOWA (COUNTY)	No	20	$134,409.03
2007-07-07	Severe Storm(s)	MOUNTAIN PARK, TOWN OF	No	1	$1,481.06
2007-07-07	Severe Storm(s)	SNYDER, CITY OF	No	5	$10,056.65
2007-08-24	Severe Storm(s)	GOTEBO, TOWN OF	No	1	$0.00
2007-08-24	Severe Storm(s)	HOBART, CITY OF	No	1	$196.95
2007-08-24	Severe Storm(s)	KIOWA (COUNTY)	No	21	$244,979.14
2007-01-14	Severe Ice Storm	KIOWA COUNTY	No	4	$0.00
