Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-01-08	Severe Ice Storm	BELMONT FIRE & SANITATION DEPT	No	1	$3,999.75
2003-01-08	Severe Ice Storm	DUNCAN CHAPEL FIRE DEPT	No	1	$1,655.04
2003-01-08	Severe Ice Storm	EAST SIMPSONVILLE FIRE DEPARTMENT	No	1	$1,838.81
2003-01-08	Severe Ice Storm	FOUNTAIN INN	No	2	$56,761.22
2003-01-08	Severe Ice Storm	GREATER GREENVILLE SANITATION	No	1	$48,842.11
2003-01-08	Severe Ice Storm	GREENVILLE	No	2	$233,866.60
2003-01-08	Severe Ice Storm	GREENVILLE (COUNTY)	No	3	$121,280.03
2003-01-08	Severe Ice Storm	GREENVILLE COUNTY SCHOOLS, OFFICE OF FOOD AND NUTRITION SERVICES	Yes	1	$1,283.68
2003-01-08	Severe Ice Storm	GREENVILLE HOUSING AUTHORITY	No	2	$7,468.56
2003-01-08	Severe Ice Storm	GREER COMMISSION-PUBLIC WORKS	No	1	$75,336.29
2003-01-08	Severe Ice Storm	LAKE CUNNINGHAM FIRE DEPARTMENT	No	1	$1,615.80
2003-01-08	Severe Ice Storm	MAULDIN	No	1	$81,684.43
2003-01-08	Severe Ice Storm	PIEDMONT PARK FIRE DEPT	No	1	$3,933.35
2003-01-08	Severe Ice Storm	SIMPSONVILLE	No	1	$72,013.28
2003-01-08	Severe Ice Storm	SOUTH GREENVILLE FIRE DISTRICT	No	1	$9,250.08
2003-01-08	Severe Ice Storm	TRAVELERS REST	No	2	$7,436.10
2003-01-08	Severe Ice Storm	WADE HAMPTON  FIRE AND SEWER DISTRICT	No	1	$3,408.22
