Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-11	Flood	ADAMS-COLUMBIA ELECTRIC COOPERATIVE	No	2	$324,777.65
2001-05-11	Flood	BARRON ELECTRIC COOPERATIVE	No	2	$277,390.23
2001-05-11	Flood	CHIBARDUN TELEPHONE COOPERATIVE, INC.	No	1	$5,440.97
2001-05-11	Flood	CHIPPEWA VALLEY ELECTRIC COOPERATIVE	No	2	$59,948.41
2001-05-11	Flood	DEPARTMENT OF MILITARY AFFAIRS	No	1	$15,403.52
2001-05-11	Flood	JUMP RIVER ELECTRIC COOPERATIVE	No	2	$118,220.32
2001-05-11	Flood	KICKAPOO RESERVE MANAGEMENT BOARD	No	1	$14,594.78
2001-05-11	Flood	OAKDALE ELECTRIC CO-OP	No	3	$80,242.61
2001-05-11	Flood	PIERCE-PEPIN COOPERATIVE SERVICES	No	2	$76,264.91
2001-05-11	Flood	RIVERLAND ENERGY COOPERATIVE	No	2	$115,423.11
2001-05-11	Flood	SCENIC RIVERS ENERGY COOPERATIVE	No	1	$22,766.60
2001-05-11	Flood	ST CROIX CHIPPEWA INDIANS OF WISCONSIN	No	5	$20,043.03
2001-05-11	Flood	TRI-COUNTY CORRIDOR COMMISSION	No	1	$8,145.06
2001-05-11	Flood	VERNON TELEPHONE COOPERATIVE	No	2	$17,101.32
2001-05-11	Flood	WISCONSIN DEPARTMENT OF TRANSPORTATION, DISTRICT  5	No	6	$115,257.47
2001-05-11	Flood	WISCONSIN DEPT OF CORRECTIONS	No	3	$34,701.70
2001-05-11	Flood	WISCONSIN DEPT. OF NATURAL RESOURCES	No	32	$296,925.88
2001-05-11	Flood	WISCONSIN DOT - DIV. OF TRANSPORTATION DIST., DISTRICT  3	No	3	$8,251.39
2001-05-11	Flood	WISCONSIN DOT - DIV. OF TRANSPORTATION DIST., DISTRICT  4	No	4	$47,541.37
2001-05-11	Flood	WISCONSIN DOT - DIV. OF TRANSPORTATION DIST., DISTRICT  6	No	3	$44,898.74
2001-05-11	Flood	WISCONSIN DOT - DIV. OF TRANSPORTATION DIST., DISTRICT  8	No	13	$129,019.08
2001-05-11	Flood	WISCONSIN EMERGENCY MANAGEMENT	No	10	$-21,284.97
2001-05-11	Flood	WISCONSIN HISTORICAL SOCIETY	No	2	$2,907.70
2001-05-11	Flood	WISCONSIN STATE PATROL	No	1	$6,656.61
2001-01-24	Snow	COLUMBIA CORRECTIONS INSTITUTION	No	1	$0.00
2001-01-24	Snow	CORRECTIONAL INSTITUTE OF OAKHILL	Yes	1	$2,350.53
2001-01-24	Snow	DEPARTMENT OF MILITARY AFFAIRS	No	1	$6,537.71
2001-01-24	Snow	DEPT. OF ADM-DIV OF BUILDINGS & POLICE SERVICES	No	1	$27,812.14
2001-01-24	Snow	DEPT OF CORRECTIONS, DIV. OF JUVENILE CORRECTIONS, ETHAN ALLEN SCHOOL	Yes	1	$4,425.07
2001-01-24	Snow	DEPT. OF CORRECTS, SELMERS O'CHANEY CENTER	No	1	$0.00
2001-01-24	Snow	UNIVERSITY OF WISCONSIN, MADISON PHYSICAL PLANT	Yes	1	$41,794.87
2001-01-24	Snow	WISCONSIN DEPARTMENT OF TRANSPORTATION	No	3	$866,107.46
2001-01-24	Snow	WISCONSIN EMERGENCY MANAGEMENT	No	4	$11,412.32
