Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-03-12	Snow	BEVERLY SHORES, TOWN OF	No	1	$5,224.10
2007-03-12	Snow	CHESTERTON, TOWN OF	No	1	$17,291.52
2007-03-12	Snow	DUNELAND SCHOOL CORPORATION	Yes	1	$6,131.70
2007-03-12	Snow	EAST PORTER COUNTY SCHOOL CORPORATION	Yes	1	$2,638.93
2007-03-12	Snow	HEBRON, TOWN OF	No	1	$6,145.89
2007-03-12	Snow	KOUTS, TOWN OF	No	1	$3,042.28
2007-03-12	Snow	OGDEN DUNES, TOWN OF	No	1	$4,513.28
2007-03-12	Snow	PORTAGE, CITY STREET DEPARTMENT	No	1	$47,488.02
2007-03-12	Snow	PORTAGE TOWNSHIP SCHOOL CORPORATION	Yes	1	$8,072.12
2007-03-12	Snow	PORTER COUNTY	No	1	$6,045.44
2007-03-12	Snow	PORTER COUNTY HIGHWAY DEPARTMENT	No	1	$44,151.26
2007-03-12	Snow	PORTER, TOWN OF	No	1	$6,871.69
2007-03-12	Snow	UNION TOWNSHIP SCHOOL CORPORATION	Yes	1	$1,372.56
2007-03-12	Snow	VALPARAISO COMMUNITY SCHOOLS	Yes	1	$8,314.10
2007-03-12	Snow	VALPARAISO PUBLIC WORKS	No	1	$36,890.46
