Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-24	Snow	BELGIUM, TOWN OF	No	1	$2,590.81
2001-01-24	Snow	BELGIUM, VILLAGE OF	No	1	$3,497.53
2001-01-24	Snow	CEDARBURG, CITY OF	No	1	$10,845.98
2001-01-24	Snow	CEDARBURG SCHOOL DISTRICT	Yes	1	$2,080.35
2001-01-24	Snow	CEDARBURG, TOWN OF	No	1	$5,925.97
2001-01-24	Snow	FREDONIA, TOWN OF	No	1	$4,405.28
2001-01-24	Snow	FREDONIA, VILLAGE OF	No	1	$2,883.66
2001-01-24	Snow	GRAFTON SCHOOL DISTRICT	Yes	1	$1,525.97
2001-01-24	Snow	GRAFTON, TOWN OF	No	1	$6,123.90
2001-01-24	Snow	GRAFTON, VILLAGE OF	No	1	$16,009.13
2001-01-24	Snow	MEQUON, CITY OF	No	1	$39,247.52
2001-01-24	Snow	MEQUON-THIENSVILLE SCHOOL DIST	Yes	1	$5,257.26
2001-01-24	Snow	NORTHERN OZAUKEE SCHOOL DIST	Yes	1	$1,411.82
2001-01-24	Snow	OZAUKEE, COUNTY	No	1	$32,187.04
2001-01-24	Snow	PORT WASHINGTON, CITY OF	No	1	$29,210.57
2001-01-24	Snow	PORT WASHINGTON-SAUKVILLE SCHOOL DIST.	Yes	1	$3,846.01
2001-01-24	Snow	PORT WASHINGTON,  TOWN OF	No	1	$2,928.86
2001-01-24	Snow	SAUKVILLE, TOWN OF	No	1	$4,768.29
2001-01-24	Snow	SAUKVILLE, VILLAGE OF	No	1	$4,965.09
2001-01-24	Snow	THIENSVILLE, VILLAGE OF	No	1	$6,822.67
