Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-17	Snow	ATHENS, CITY OF	No	1	$4,501.49
2001-01-17	Snow	MENARD COUNTY HIGHWAY DEPT	No	1	$5,253.84
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 1	No	1	$1,609.20
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 10	No	1	$1,260.24
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT  2	No	1	$6,306.72
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 3	No	1	$1,409.00
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 4	No	1	$6,563.70
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 5	No	1	$3,967.66
2001-01-17	Snow	MENARD COUNTY  ROAD DISTRICT  6	No	1	$1,894.73
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 7	No	1	$1,198.97
2001-01-17	Snow	MENARD COUNTY ROAD DISTRICT 9	No	1	$1,643.71
2001-01-17	Snow	PETERSBURG, CITY OF	No	1	$2,101.74
2001-01-17	Snow	PORTA SCHOOL DIST. 202	Yes	1	$0.00
