Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-06-03	Severe Storm(s)	ANAWALT, TOWN OF	No	8	$137,927.99
2001-06-03	Severe Storm(s)	ANAWALT VOLUNTEER FIRE DEPT	No	3	$6,823.66
2001-06-03	Severe Storm(s)	BIG FOUR PSD	No	1	$5,693.46
2001-06-03	Severe Storm(s)	BRADSHAW VOLUNTEER FIRE DEPT	No	1	$1,468.23
2001-06-03	Severe Storm(s)	COUNCIL OF THE SOUTHERN MTN HEAD START	No	2	$20,012.80
2001-06-03	Severe Storm(s)	ELKHORN PSD	No	1	$4,664.21
2001-06-03	Severe Storm(s)	GARY, CITY OF	No	4	$28,835.03
2001-06-03	Severe Storm(s)	IAEGER	No	2	$904.39
2001-06-03	Severe Storm(s)	KEYSTONE, CITY OF	No	3	$12,503.22
2001-06-03	Severe Storm(s)	KIMBALL, TOWN OF	No	10	$41,425.83
2001-06-03	Severe Storm(s)	MCDOWELL CO.  BOARD OF ED	Yes	10	$324,366.69
2001-06-03	Severe Storm(s)	MCDOWELL CO. EMERGENCY AMBULANCE SERVICE	No	2	$34,168.34
2001-06-03	Severe Storm(s)	MCDOWELL COUNTY COMMISSION	No	8	$56,613.33
2001-06-03	Severe Storm(s)	MC DOWELL COUNTY HEALTH DEPT.	No	1	$2,757.88
2001-06-03	Severe Storm(s)	MC DOWELL COUNTY PSD	No	1	$17,729.46
2001-06-03	Severe Storm(s)	MCDOWELL PUBLIC LIBRARY	No	1	$4,212.83
2001-06-03	Severe Storm(s)	MC DOWELL VOLUNTEER FIRE  DEPT	No	3	$8,893.35
2001-06-03	Severe Storm(s)	NORTHFORK COMM. FIRE DEPT.	No	1	$4,628.55
2001-06-03	Severe Storm(s)	NORTHFORK, TOWN OF	No	7	$96,172.82
2001-06-03	Severe Storm(s)	PAGETON	No	1	$21,079.07
2001-06-03	Severe Storm(s)	WELCH CITY OF	No	13	$139,146.64
2001-06-03	Severe Storm(s)	WELCH VOL. FIRE DEPT	No	2	$3,787.37
