Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-01-15	Severe Ice Storm	AURORA, CITY OF	No	6	$336,084.14
2007-01-15	Severe Ice Storm	AURORA RURAL FIRE DEPARTMENT	No	1	$1,676.57
2007-01-15	Severe Ice Storm	AURORA SPECIAL ROAD DISTRICT	No	4	$58,172.96
2007-01-15	Severe Ice Storm	BUCK PRAIRIE ROAD DISTRICT	No	2	$46,871.56
2007-01-15	Severe Ice Storm	FREISTATT SPECIAL ROAD DISTRICT	No	1	$16,595.84
2007-01-15	Severe Ice Storm	FREISTATT, VILLAGE OF	No	2	$7,852.07
2007-01-15	Severe Ice Storm	GREEN BENEFIT SPECIAL ROAD DISTRICT	No	1	$32,728.89
2007-01-15	Severe Ice Storm	HALLTOWN BAPTIST CHURCH, WITHDRAWN	No	1	$0.00
2007-01-15	Severe Ice Storm	HALLTOWN VOL FIRE DEPT	No	2	$16,245.98
2007-01-15	Severe Ice Storm	HOBERG, VILLAGE OF	No	2	$6,987.73
2007-01-15	Severe Ice Storm	LAWRENCE COUNTY	No	6	$73,129.00
2007-01-15	Severe Ice Storm	MARIONVILLE, CITY OF	No	5	$117,085.75
2007-01-15	Severe Ice Storm	MARIONVILLE HOUSING AUTHORITY, WITHDRAWN 3/9/07	No	1	$0.00
2007-01-15	Severe Ice Storm	MILLER BENEFIT SPECIAL ROAD DISTRICT	No	2	$45,568.17
2007-01-15	Severe Ice Storm	MILLER, CITY OF	No	3	$18,235.18
2007-01-15	Severe Ice Storm	MOUNT VERNON, CITY OF	No	4	$226,098.54
2007-01-15	Severe Ice Storm	MOUNT VERNON, MUNICIPAL UTILITY	No	1	$292,633.76
2007-01-15	Severe Ice Storm	MT PLEASANT BENEFIT SPECIAL ROAD DISTRICT	No	1	$25,097.34
2007-01-15	Severe Ice Storm	MT. VERNON BENEFIT SPECIAL ROAD DISTRICT	No	1	$34,114.57
2007-01-15	Severe Ice Storm	PIERCE BENEFIT SPECIAL ROAD DISTRICT	No	1	$16,858.49
2007-01-15	Severe Ice Storm	PIERCE CITY, CITY OF	No	4	$89,233.40
2007-01-15	Severe Ice Storm	RED OAK SPECIAL BENEFIT ROAD DIST.	No	1	$35,149.56
2007-01-15	Severe Ice Storm	SPRING RIVER SPECIAL ROAD DISTRICT	No	1	$31,465.11
2007-01-15	Severe Ice Storm	STOTTS CITY	No	3	$13,884.01
2007-01-15	Severe Ice Storm	UNIVERSITY OF MO SW CENTER	Yes	3	$33,246.07
2007-01-15	Severe Ice Storm	VERONA, CITY OF	No	2	$11,698.94
2007-01-15	Severe Ice Storm	VINEYARD BENEFIT SPECIAL ROAD DISTRICT	No	1	$14,467.41
2007-09-21	Severe Storm(s)	GREEN BENEFIT SPECIAL ROAD DISTRICT	No	7	$69,988.75
2007-09-21	Severe Storm(s)	LAWRENCE COUNTY	No	2	$27,492.60
2007-09-21	Severe Storm(s)	MILLER BENEFIT SPECIAL ROAD DISTRICT	No	13	$291,025.18
2007-09-21	Severe Storm(s)	RED OAK SPECIAL BENEFIT ROAD DIST.	No	9	$86,591.57
2007-09-21	Severe Storm(s)	VINEYARD BENEFIT SPECIAL ROAD DISTRICT	No	12	$35,488.41
