Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-02-25	Severe Storm(s)	DEFIANCE	No	2	$1,751.92
2010-02-25	Severe Storm(s)	HARLAN	No	1	$1,468.71
2010-02-25	Severe Storm(s)	HARLAN COMMUNITY SCHOOL	Yes	2	$1,500.00
2010-02-25	Severe Storm(s)	IRWIN	No	2	$2,336.55
2010-02-25	Severe Storm(s)	SHELBY COUNTY EMERGENCY MGMT	No	2	$4,039.16
2010-02-25	Severe Storm(s)	SHELBY COUNTY SECONDARY ROADS DEPT	No	1	$25,436.48
2010-03-02	Severe Storm(s)	DEFIANCE	No	2	$4,945.28
2010-03-02	Severe Storm(s)	ELK HORN	No	1	$5,162.61
2010-03-02	Severe Storm(s)	HARLAN	No	3	$23,884.92
2010-03-02	Severe Storm(s)	IRWIN	No	3	$10,589.24
2010-03-02	Severe Storm(s)	PANAMA	No	1	$1,485.00
2010-03-02	Severe Storm(s)	SHELBY	No	2	$13,986.00
2010-03-02	Severe Storm(s)	SHELBY COUNTY EMERGENCY MGMT	No	2	$2,045.20
2010-03-02	Severe Storm(s)	SHELBY COUNTY SECONDARY ROADS DEPT	No	1	$8,078.57
2010-07-29	Severe Storm(s)	EARLING	No	2	$17,202.09
2010-07-29	Severe Storm(s)	ELK HORN	No	3	$15,521.97
2010-07-29	Severe Storm(s)	SHELBY COUNTY CONSERVATION	No	4	$248,084.57
2010-07-29	Severe Storm(s)	SHELBY COUNTY EMERGENCY MGMT	No	1	$496.20
2010-07-29	Severe Storm(s)	SHELBY COUNTY MYRTUE MEDICAL CENTER	No	2	$4,481.80
2010-07-29	Severe Storm(s)	SHELBY COUNTY SECONDARY ROADS DEPT	No	11	$514,584.71
