Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-11-18	Hurricane	ANDOVER (TOWN OF)	No	1	$33,830.65
1999-11-18	Hurricane	BETHEL (TOWN OF)	No	1	$995.01
1999-11-18	Hurricane	BROWNFIELD (TOWN OF)	No	1	$7,310.53
1999-11-18	Hurricane	BUCKFIELD (TOWN OF)	No	1	$1,458.33
1999-11-18	Hurricane	BYRON (TOWN OF)	No	3	$64,833.73
1999-11-18	Hurricane	FRYEBURG (TOWN OF)	No	1	$2,363.22
1999-11-18	Hurricane	HANOVER (TOWN OF)	No	1	$1,596.62
1999-11-18	Hurricane	MEXICO (TOWN OF)	No	3	$23,038.39
1999-11-18	Hurricane	NEWRY (TOWN OF)	No	1	$1,183.49
1999-11-18	Hurricane	OTISFIELD (TOWN OF)	No	1	$5,456.10
1999-11-18	Hurricane	OXFORD (COUNTY)	No	4	$41,189.82
1999-11-18	Hurricane	PERU (TOWN OF)	No	3	$9,057.30
1999-11-18	Hurricane	RUMFORD (TOWN OF)	No	1	$6,857.55
1999-11-18	Hurricane	SUMNER (TOWN OF)	No	1	$16,804.03
