Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-09-24	Hurricane	ARP, CITY OF	No	2	$7,020.89
2005-09-24	Hurricane	ARP INDEPENDENT SCHOOL DISTRICT - ISD	Yes	1	$1,735.95
2005-09-24	Hurricane	MOTHER FRANCES HOSPITAL REGIONAL HEALTH CARE, WITHDRAWN	No	2	$0.00
2005-09-24	Hurricane	SMITH (COUNTY)	No	5	$38,551.69
2005-09-24	Hurricane	TYLER, CITY OF	No	8	$137,314.19
2005-09-24	Hurricane	WHITEHOUSE, CITY OF	No	2	$11,580.73
2005-09-02	Hurricane	NORTHEAST TEXAS PUBLIC HEALTH DISTRICT	No	1	$30,555.31
2005-09-02	Hurricane	SMITH (COUNTY)	No	4	$8,222.99
2005-09-02	Hurricane	TYLER, CITY OF	No	3	$128,182.55
2005-09-02	Hurricane	TYLER JUNIOR COLLEGE	Yes	1	$47,746.27
2005-09-21	Hurricane	SMITH (COUNTY)	No	1	$4,583.56
2005-09-21	Hurricane	TYLER, CITY OF	No	1	$7,137.44
2005-09-21	Hurricane	TYLER JUNIOR COLLEGE	Yes	1	$2,335.44
