Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-05	Severe Ice Storm	ELMORE CITY	No	1	$23,902.65
2001-01-05	Severe Ice Storm	GARVIN (COUNTY)	No	88	$6,228,085.76
2001-01-05	Severe Ice Storm	LINDSAY	No	4	$52,509.15
2001-01-05	Severe Ice Storm	MAYSVILLE	No	1	$1,583.20
2001-01-05	Severe Ice Storm	MAYSVILLE PUBLIC SCHOOLS	Yes	1	$3,859.23
2001-01-05	Severe Ice Storm	PAULS VALLEY	No	3	$97,743.65
2001-01-05	Severe Ice Storm	STRATFORD	No	2	$19,305.45
2001-01-05	Severe Ice Storm	STRATFORD SCHOOL DISTRICT	Yes	1	$1,258.19
2001-01-05	Severe Ice Storm	WYNNEWOOD	No	9	$307,949.12
2001-06-29	Severe Storm(s)	ELMORE CITY-PERNELL SCHOOLS	Yes	1	$0.00
2001-06-29	Severe Storm(s)	GARVIN (COUNTY)	No	4	$134,398.95
2001-06-29	Severe Storm(s)	PAOLI PUBLIC SCHOOLS	Yes	1	$8,133.70
2001-06-29	Severe Storm(s)	PAULS VALLEY	No	2	$19,953.44
2001-06-29	Severe Storm(s)	WYNNEWOOD	No	5	$54,465.57
2001-06-29	Severe Storm(s)	WYNNEWOOD PUBLIC SCHOOLS	Yes	1	$1,442.38
