Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-01-15	Snow	BERLIN	No	1	$23,548.39
2004-01-15	Snow	CLARKSVILLE (TOWN OF)	No	1	$6,577.34
2004-01-15	Snow	COLEBROOK (TOWN OF)	No	1	$4,995.67
2004-01-15	Snow	GORHAM (TOWN OF)	No	1	$1,091.08
2004-01-15	Snow	GORHAM WATER & SEWER DEPT.	No	1	$20,254.00
2004-01-15	Snow	JEFFERSON (TOWN OF)	No	1	$3,185.11
2004-01-15	Snow	LANCASTER (TOWN OF)	No	1	$8,234.36
2004-01-15	Snow	NORTHUMBERLAND (TOWN OF)	No	1	$8,618.20
2004-01-15	Snow	PITTSBURG (TOWN OF)	No	1	$6,438.62
2004-01-15	Snow	RANDOLPH (TOWN OF)	No	1	$4,169.79
2004-01-15	Snow	SHELBURNE (TOWN OF)	No	1	$2,395.80
2004-01-15	Snow	STARK (TOWN OF)	No	1	$3,647.92
2004-01-15	Snow	WHITEFIELD (TOWN OF)	No	1	$7,586.61
