Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-06-14	Severe Storm(s)	ANDOVER (TOWNSHIP OF)	No	4	$45,546.05
2002-06-14	Severe Storm(s)	ANGUS (TOWNSHIP OF)	No	1	$7,588.15
2002-06-14	Severe Storm(s)	BRANDSVOLD (TOWNSHIP OF)	No	2	$22,998.29
2002-06-14	Severe Storm(s)	BRANDT (TOWNSHIP OF)	No	1	$1,985.26
2002-06-14	Severe Storm(s)	BYGLAND (TOWNSHIP OF)	No	1	$18,923.74
2002-06-14	Severe Storm(s)	COLUMBIA (TOWNSHIP OF)	No	1	$4,238.03
2002-06-14	Severe Storm(s)	CROOKSTON (CITY OF)	No	2	$9,126.80
2002-06-14	Severe Storm(s)	CROOKSTON (TOWNSHIP OF)	No	3	$49,733.56
2002-06-14	Severe Storm(s)	EUCLID (TOWNSHIP OF)	No	1	$4,451.07
2002-06-14	Severe Storm(s)	FAIRFAX  (TOWNSHIP OF)	No	1	$2,100.26
2002-06-14	Severe Storm(s)	FERTILE (CITY OF)	No	1	$6,305.69
2002-06-14	Severe Storm(s)	FISHER (TOWNSHIP OF)	No	3	$3,432.37
2002-06-14	Severe Storm(s)	GARDEN (TOWNSHIP OF)	No	2	$21,392.39
2002-06-14	Severe Storm(s)	GARFIELD (TOWNSHIP OF)	No	1	$4,607.45
2002-06-14	Severe Storm(s)	GENTILLY (TOWNSHIP OF)	No	1	$4,722.99
2002-06-14	Severe Storm(s)	GODFREY (TOWNSHIP OF)	No	1	$5,423.17
2002-06-14	Severe Storm(s)	GROVE PARK-TILDEN (TOWNSHIP OF)	No	2	$10,865.83
2002-06-14	Severe Storm(s)	HELGELAND (TOWNSHIP OF)	No	1	$9,630.85
2002-06-14	Severe Storm(s)	LESSOR (TOWNSHIP OF)	No	1	$15,034.37
2002-06-14	Severe Storm(s)	LIBERTY (TOWNSHIP OF)	No	5	$23,488.95
2002-06-14	Severe Storm(s)	LOWELL (TOWNSHIP OF)	No	1	$4,579.54
2002-06-14	Severe Storm(s)	NORTHLAND (TOWNSHIP OF)	No	1	$1,043.37
2002-06-14	Severe Storm(s)	ONSTAD (TOWNSHIP OF)	No	1	$9,123.16
2002-06-14	Severe Storm(s)	PARNELL ( TOWNSHIP OF)	No	1	$7,819.40
2002-06-14	Severe Storm(s)	POLK (COUNTY) - DITCH AUTHORITY, DITCH AUTHORITY	No	10	$369,865.89
2002-06-14	Severe Storm(s)	POLK (COUNTY) - EMERGENCY MANAGEMENT, EMERGENCY MANAGEMENT	No	1	$787.80
2002-06-14	Severe Storm(s)	POLK (COUNTY) - HIGHWAY DEPT., HIGHWAY DEPARTMENT	No	4	$34,248.93
2002-06-14	Severe Storm(s)	QUEEN (TOWNSHIP OF)	No	1	$6,988.03
2002-06-14	Severe Storm(s)	REIS (TOWNSHIP OF)	No	1	$10,088.09
2002-06-14	Severe Storm(s)	RHINEHART (TOWNSHIP OF)	No	1	$10,708.86
2002-06-14	Severe Storm(s)	ROSEBUD (TOWNSHIP OF)	No	1	$10,616.76
2002-06-14	Severe Storm(s)	SLETTEN (TOWNSHIP OF)	No	1	$14,777.91
2002-06-14	Severe Storm(s)	TABOR (TOWNSHIP OF)	No	2	$3,165.16
2002-06-14	Severe Storm(s)	WINGER (TOWNSHIP OF)	No	1	$14,807.38
