Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-12-29	Snow	BRADFORD SCHOOL DISTRICT 1	Yes	1	$867.26
2006-12-29	Snow	BRADFORD, VILLAGE OF	No	1	$1,537.47
2006-12-29	Snow	ELMIRA (TOWNSHIP OF)	No	1	$3,540.42
2006-12-29	Snow	ESSEX (TOWNSHIP OF)	No	1	$1,948.36
2006-12-29	Snow	GOSHEN (TOWNSHIP OF)	No	1	$3,802.39
2006-12-29	Snow	OSCEOLA (TOWNSHIP OF)	No	1	$3,039.24
2006-12-29	Snow	PENN (TOWNSHIP OF)	No	1	$4,637.34
2006-12-29	Snow	STARK COUNTY HIGHWAY DEPARTMENT	No	1	$6,390.75
2006-12-29	Snow	STARK COUNTY SCHL DIST	Yes	1	$1,718.49
2006-12-29	Snow	TOULON, CITY OF	No	1	$7,600.58
2006-12-29	Snow	TOULON (TOWNSHIP OF)	No	1	$2,346.59
2006-12-29	Snow	VALLEY (TOWNSHIP OF)	No	1	$2,675.92
2006-12-29	Snow	WEST JERSEY (TOWNSHIP OF)	No	1	$3,982.51
2006-12-29	Snow	WYOMING, CITY OF	No	1	$8,907.30
