Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-02-15	Severe Storm(s)	BEAVER, TOWNSHIP OF	No	10	$83,398.83
2005-02-15	Severe Storm(s)	BUFFALO, TOWNSHIP OF	No	9	$57,077.79
2005-02-15	Severe Storm(s)	CENTER, TOWNSHIP OF	No	4	$26,354.98
2005-02-15	Severe Storm(s)	CLEAR WATER CORP	No	1	$1,052.33
2005-02-15	Severe Storm(s)	ENOCH, TOWNSHIP OF	No	5	$29,639.35
2005-02-15	Severe Storm(s)	JACKSON, TOWNSHIP OF	No	5	$44,043.55
2005-02-15	Severe Storm(s)	JEFFERSON, TOWNSHIP OF	No	5	$33,799.25
2005-02-15	Severe Storm(s)	MARION, TOWNSHIP OF	No	2	$7,463.73
2005-02-15	Severe Storm(s)	NOBLE COUNTY ENGINEER	No	18	$249,327.75
2005-02-15	Severe Storm(s)	NOBLE, TOWNSHIP OF	No	3	$10,281.64
2005-02-15	Severe Storm(s)	OLIVE, TOWNSHIP OF	No	4	$41,487.52
2005-02-15	Severe Storm(s)	PURE WATER COMPANY INC	No	2	$13,876.49
2005-02-15	Severe Storm(s)	SENECA, TOWNSHIP OF	No	5	$41,724.02
2005-02-15	Severe Storm(s)	SHARON, TOWNSHIP OF	No	3	$11,367.64
2005-02-15	Severe Storm(s)	STOCK, TOWNSHIP OF	No	1	$55,985.05
2005-02-15	Severe Storm(s)	WAYNE, TOWNSHIP OF	No	3	$29,229.99
