Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-04-24	Severe Storm(s)	BLAUVELT VOLUNTEER FIRE CO	No	1	$7,183.50
2007-04-24	Severe Storm(s)	CENTRAL NYACK FIRE DISTRICT	No	1	$2,051.44
2007-04-24	Severe Storm(s)	CHESTNUT RIDGE	No	3	$15,411.87
2007-04-24	Severe Storm(s)	CLARKSTOWN (TOWN OF)	No	58	$983,872.32
2007-04-24	Severe Storm(s)	GRAND VIEW-ON-HUDSON (GRAND VIEW)	No	3	$127,328.72
2007-04-24	Severe Storm(s)	HAVERSTRAW, VILLAGE OF	No	3	$5,272.33
2007-04-24	Severe Storm(s)	JOINT REGIONAL SEWERAGE BOARD	No	3	$199,471.11
2007-04-24	Severe Storm(s)	MENTAL HEALTH ASSOCIATION OF ROCKLAND CTY	No	3	$1,567.80
2007-04-24	Severe Storm(s)	MONTEBELLO	No	1	$2,769.85
2007-04-24	Severe Storm(s)	NORTH ROCKLAND CENTRAL SCHOOL	Yes	1	$114,993.10
2007-04-24	Severe Storm(s)	NYACK JOINT FIRE DISTRICT	No	2	$21,793.90
2007-04-24	Severe Storm(s)	NYACK PUBLIC SCHOOLS	Yes	1	$195.98
2007-04-24	Severe Storm(s)	ORANGETOWN (TOWN OF)	No	11	$90,743.06
2007-04-24	Severe Storm(s)	PEARL RIVER SCHOOL DISTRICT	Yes	1	$391.95
2007-04-24	Severe Storm(s)	PIERMONT	No	9	$140,375.01
2007-04-24	Severe Storm(s)	RAMAPO (TOWN OF)	No	8	$44,995.74
2007-04-24	Severe Storm(s)	ROCKLAND (COUNTY)	No	2	$10,590.82
2007-04-24	Severe Storm(s)	ROCKLAND COUNTY DRAINAGE AGENCY	No	41	$2,334,132.56
2007-04-24	Severe Storm(s)	ROCKLAND LAKE FIRE DISTRICT	No	1	$2,567.27
2007-04-24	Severe Storm(s)	ROCKLAND PARAMEDIC SERVICES	No	2	$17,734.77
2007-04-24	Severe Storm(s)	SLOATSBURG	No	10	$244,313.79
2007-04-24	Severe Storm(s)	SOUTH NYACK	No	6	$45,393.74
2007-04-24	Severe Storm(s)	STONY POINT FIRE DISTRICT	No	1	$3,053.90
2007-04-24	Severe Storm(s)	SUFFERN, VILLAGE OF	No	6	$31,115.38
2007-04-24	Severe Storm(s)	THIELLS ROSEVILLE FIRE DISTRICT	No	1	$2,009.06
2007-04-24	Severe Storm(s)	WEST HAVERSTRAW	No	2	$4,337.15
2007-04-24	Severe Storm(s)	WEST NYACK FIRE DISTRICT	No	3	$24,039.31
2007-04-24	Severe Storm(s)	WEST NYACK FREE LIBRARY	No	1	$28,187.88
