Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-09-18	Hurricane	DARE COUNTY	No	20	$5,210,044.87
2003-09-18	Hurricane	DARE COUNTY BOARD OF EDUCATION	Yes	6	$28,367.31
2003-09-18	Hurricane	DUCK	No	5	$79,241.46
2003-09-18	Hurricane	DUCK VOLUNTEER FIRE DEPT	No	1	$391.95
2003-09-18	Hurricane	HATTERAS COMMUNITY CENTER TAX DISTRICT	No	2	$74,347.05
2003-09-18	Hurricane	KILL DEVIL HILLS, TOWN OF	No	12	$1,057,653.03
2003-09-18	Hurricane	KITTY HAWK	No	8	$2,217,100.83
2003-09-18	Hurricane	MANTEO, TOWN OF	No	9	$130,269.82
2003-09-18	Hurricane	NAGS HEAD, TOWN OF	No	14	$5,470,550.71
2003-09-18	Hurricane	SOUTHERN SHORES, TOWN OF	No	7	$566,013.65
