Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-07-16	Severe Storm(s)	BURLINGTON (COUNTY)	No	9	$390,283.53
2004-07-16	Severe Storm(s)	CINNAMINSON FIRE DISTRICT NO. 1	No	1	$0.00
2004-07-16	Severe Storm(s)	CINNAMINSON (TOWNSHIP OF)	No	2	$0.00
2004-07-16	Severe Storm(s)	DELRAN (TOWNSHIP OF)	No	1	$8,429.46
2004-07-16	Severe Storm(s)	EASTAMPTON FIRE DISTRICT	No	1	$1,027.68
2004-07-16	Severe Storm(s)	EASTAMPTON (TOWNSHIP OF)	No	1	$1,156.62
2004-07-16	Severe Storm(s)	EVESHAM FIRE DISTRICT (TOWNSHIP OF)	No	1	$3,707.58
2004-07-16	Severe Storm(s)	EVESHAM MUNICIPAL UTILITY AUTHORITY	No	2	$12,118.92
2004-07-16	Severe Storm(s)	EVESHAM (TOWNSHIP OF)	No	4	$15,937.77
2004-07-16	Severe Storm(s)	INDIAN MILLS VOLUNTARY FIRE CO.	No	1	$3,638.40
2004-07-16	Severe Storm(s)	LENAPE REGIONAL HIGH SCHOOL DISTRICT	Yes	1	$4,006.06
2004-07-16	Severe Storm(s)	LUMBERTON FIRE COMPANY NO. 1	No	2	$7,211.69
2004-07-16	Severe Storm(s)	LUMBERTON (TOWNSHIP OF)	No	9	$106,850.51
2004-07-16	Severe Storm(s)	LUMBERTON TWP EMERGENCY SQUAD	No	1	$1,466.21
2004-07-16	Severe Storm(s)	MAPLE SHADE (TOWNSHIP OF)	No	1	$4,786.13
2004-07-16	Severe Storm(s)	MEDFORD LAKES	No	12	$2,121,047.86
2004-07-16	Severe Storm(s)	MEDFORD LAKES EMERGENCY SQUAD	No	2	$3,842.49
2004-07-16	Severe Storm(s)	MEDFORD (TOWNSHIP OF)	No	32	$2,175,685.54
2004-07-16	Severe Storm(s)	MEDFORD TWP. BOARD OF EDUCATION	Yes	4	$102,927.10
2004-07-16	Severe Storm(s)	MOUNT HOLLY (TOWNSHIP OF)	No	2	$0.00
2004-07-16	Severe Storm(s)	MOUNT LAUREL (TOWNSHIP OF)	No	6	$73,340.66
2004-07-16	Severe Storm(s)	MT. HOLLY MUNICIPAL UTILITIES AUTHORITY	No	5	$153,417.49
2004-07-16	Severe Storm(s)	MT. LAUREL FIRE DISTRICT NO. 1	No	2	$12,837.37
2004-07-16	Severe Storm(s)	MT. LAUREL TWP. MUNICIPAL UTILITIES AUTHORITY	No	4	$5,986.11
2004-07-16	Severe Storm(s)	PEMBERTON	No	1	$822.68
2004-07-16	Severe Storm(s)	PEMBERTON TOWNSHIP MUNICIPAL UTILITIES AUTH.	No	2	$35,547.94
2004-07-16	Severe Storm(s)	PEMBERTON (TOWNSHIP OF)	No	7	$64,825.70
2004-07-16	Severe Storm(s)	SHAMONG (TOWNSHIP OF)	No	1	$1,049.81
2004-07-16	Severe Storm(s)	SOUTHAMPTON HISTORICAL SOCIETY	No	1	$0.00
2004-07-16	Severe Storm(s)	SOUTHAMPTON (TOWNSHIP OF)	No	6	$68,897.58
2004-07-16	Severe Storm(s)	TABERNACLE (TOWNSHIP OF)	No	3	$21,055.82
2004-07-16	Severe Storm(s)	WOODLAND (TOWNSHIP OF)	No	2	$42,643.89
