Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-01-08	Snow	ASTORIA COMM. UNIT SCHOOL DISTRICT 1	Yes	1	$0.00
1999-01-08	Snow	ASTORIA ,TOWNSHIP OF	No	1	$1,226.81
1999-01-08	Snow	AVON, VILLAGE OF	No	1	$6.77
1999-01-08	Snow	BERNADOTTE, TOWNSHIP OF	No	1	$1,796.70
1999-01-08	Snow	BUCKHEART ,TOWNSHIP OF	No	1	$1,755.08
1999-01-08	Snow	CANTON, CITY OF	No	1	$11,841.42
1999-01-08	Snow	CANTON ,TOWNSHIP OF	No	1	$4,977.77
1999-01-08	Snow	CANTON UNION SCHOOL DISTRICT 66	Yes	1	$3,432.70
1999-01-08	Snow	CASS ,TOWNSHIP OF	No	1	$2,216.87
1999-01-08	Snow	CUBA, CITY OF	No	1	$2,418.33
1999-01-08	Snow	DEERFIELD ,TOWNSHIP OF	No	1	$925.01
1999-01-08	Snow	ELLISVILLE ,TOWNSHIP OF	No	1	$1,533.78
1999-01-08	Snow	ELLISVILLE, VILLAGE OF	No	1	$0.00
1999-01-08	Snow	FAIRVIEW, TOWNSHIP OF	No	1	$2,032.66
1999-01-08	Snow	FARMERS, TOWNSHIP OF	No	1	$1,546.63
1999-01-08	Snow	FARMINGTON, CITY OF	No	1	$4,904.05
1999-01-08	Snow	FARMINGTON ,TOWNSHIP OF	No	1	$3,106.60
1999-01-08	Snow	FULTON COUNTY COMMUNITY DIST 3	No	1	$784.68
1999-01-08	Snow	FULTON COUNTY, PUBLIC WORKS & HIGHWAYS	No	1	$14,727.91
1999-01-08	Snow	HARRIS ,TOWNSHIP OF	No	1	$2,546.89
1999-01-08	Snow	ISABEL ,TOWNSHIP OF	No	1	$2,199.62
1999-01-08	Snow	JOSHUA ,TOWNSHIP OF	No	1	$2,361.21
1999-01-08	Snow	KERTON ,TOWNSHIP OF	No	1	$1,864.89
1999-01-08	Snow	LEE, TOWNSHIP OF	No	1	$2,417.54
1999-01-08	Snow	LEWISTON COMMUNITY UNIT SCHOOL DISTRICT 97	Yes	1	$902.03
1999-01-08	Snow	LEWISTOWN, CITY OF	No	1	$3,262.28
1999-01-08	Snow	LEWISTOWN ,TOWNSHIP OF	No	1	$2,715.40
1999-01-08	Snow	LIVERPOOL ,TOWNSHIP OF	No	1	$3,749.08
1999-01-08	Snow	ORION ,TOWNSHIP OF	No	1	$2,020.11
1999-01-08	Snow	PLEASANT ,TOWNSHIP OF	No	1	$852.88
1999-01-08	Snow	PUTMAN, TOWNSHIP OF	No	1	$3,125.51
1999-01-08	Snow	SPOON RIVER COMMUNITY COLLEGE  DISTRICT 534	Yes	1	$0.00
1999-01-08	Snow	UNION ,TOWNSHIP OF	No	1	$1,538.02
1999-01-08	Snow	VERMONT ,TOWNSHIP OF	No	1	$3,299.59
1999-01-08	Snow	VIT COMM UNIT SCHOOL DIST 2	Yes	1	$934.34
1999-01-08	Snow	WATERFORD ,TOWNSHIP OF	No	1	$2,103.99
1999-01-08	Snow	WOODLAND, TOWNSHIP OF	No	1	$2,326.00
1999-01-08	Snow	YOUNG HICKORY ,TOWNSHIP OF	No	1	$2,307.49
