Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-08-23	Severe Storm(s)	ANNIN (TOWNSHIP OF)	No	1	$22,032.41
2003-08-23	Severe Storm(s)	BRADFORD, CITY OF	No	5	$112,732.76
2003-08-23	Severe Storm(s)	BRADFORD (TOWNSHIP OF)	No	8	$120,490.33
2003-08-23	Severe Storm(s)	CERES (TOWNSHIP OF)	No	2	$10,729.05
2003-08-23	Severe Storm(s)	CORYDON (TOWNSHIP OF)	No	1	$4,402.85
2003-08-23	Severe Storm(s)	DERRICK CITY VOLUNTEER FIRE DEPT.	No	3	$9,426.72
2003-08-23	Severe Storm(s)	ELDRED (TOWNSHIP OF)	No	2	$15,250.00
2003-08-23	Severe Storm(s)	FOSTER (TOWNSHIP OF)	No	9	$67,733.69
2003-08-23	Severe Storm(s)	KANE BOROUGH	No	6	$44,868.34
2003-08-23	Severe Storm(s)	KEATING (TOWNSHIP OF)	No	2	$6,033.48
2003-08-23	Severe Storm(s)	LEWIS RUN BOROUGH	No	1	$2,595.25
2003-08-23	Severe Storm(s)	LEWIS RUN VOL. FIRE DEPT.	No	1	$809.00
2003-08-23	Severe Storm(s)	LIBERTY (TOWNSHIP OF)	No	2	$14,521.84
2003-08-23	Severe Storm(s)	MCKEAN (COUNTY)	No	1	$2,998.70
2003-08-23	Severe Storm(s)	OTTO (TOWNSHIP OF)	No	1	$34,629.65
2003-08-23	Severe Storm(s)	PORT ALLEGANY BOROUGH	No	3	$36,570.78
2003-08-23	Severe Storm(s)	SMETHPORT BOROUGH	No	3	$20,186.75
2003-08-23	Severe Storm(s)	WETMORE (TOWNSHIP OF)	No	2	$7,212.91
